"","subj_id","list_id","item_id","A","Y"
"1378",35,2,18,"A2",402.967724693122
"1379",35,2,19,"A2",410.049432791276
"1380",35,2,20,"A2",397.852053855645
"1381",35,2,21,"A2",395.542135294608
"1382",35,2,22,"A2",394.97692434256
"1383",35,2,23,"A2",409.938872429805
"1384",35,2,24,"A2",404.753621775677
"1385",35,2,25,"A2",408.963202531047
"1386",35,2,26,"A2",401.95313489544
"1387",35,2,27,"A2",396.022570764448
"1388",35,2,28,"A2",395.237897125838
"1389",35,2,29,"A2",405.677233485322
"1390",35,2,30,"A2",399.095193189787
"1391",35,2,31,"A2",412.968337414722
"1392",35,2,32,"A2",397.45205840679
"1393",35,2,33,"A2",404.51485814132
"1394",35,2,34,"A2",394.52627754277
"1395",35,2,35,"A2",406.064069972844
"1396",35,2,36,"A2",410.431262969553
"1397",35,2,37,"A2",407.461190097243
"1398",35,2,38,"A2",406.529019043738
"1399",35,2,39,"A2",406.142853023026
"1400",35,2,40,"A2",405.84362454345
"1401",36,2,1,"A2",395.641663177196
"1402",36,2,2,"A2",398.236309571679
"1403",36,2,3,"A2",398.936624319332
"1404",36,2,4,"A2",396.520678041508
"1405",36,2,5,"A2",409.952701878022
"1406",36,2,6,"A2",394.222795954838
"1407",36,2,7,"A2",402.164082859049
"1408",36,2,8,"A2",397.123748487341
"1409",36,2,9,"A2",398.88242710954
"1410",36,2,10,"A2",396.794522617907
"1411",36,2,11,"A2",397.406638478331
"1412",36,2,12,"A2",389.598220269579
"1413",36,2,13,"A2",400.454658791037
"1414",36,2,14,"A2",410.699796814417
"1415",36,2,15,"A2",407.808519751163
"1416",36,2,16,"A2",403.933227730894
"1417",36,2,17,"A2",393.100234859881
"1418",36,2,18,"A2",400.662525428176
"1419",36,2,19,"A2",400.669127539128
"1420",36,2,20,"A2",401.483651769479
"1421",36,2,21,"A2",393.76897339139
"1422",36,2,22,"A2",389.197233464286
"1423",36,2,23,"A2",404.003600466866
"1424",36,2,24,"A2",396.655331151884
"1425",36,2,25,"A2",402.486109107496
"1426",36,2,26,"A2",398.48428048287
"1427",36,2,27,"A2",399.618170473315
"1428",36,2,28,"A2",394.851688336342
"1429",36,2,29,"A2",397.679449180799
"1430",36,2,30,"A2",398.680111342634
"1431",36,2,31,"A2",396.217553135687
"1432",36,2,32,"A2",399.728613661828
"1433",36,2,33,"A2",404.23643091999
"1434",36,2,34,"A2",390.07111344161
"1435",36,2,35,"A2",397.142228651625
"1436",36,2,36,"A2",400.112704912146
"1437",36,2,37,"A2",406.182089063113
"1438",36,2,38,"A2",398.588406895838
"1439",36,2,39,"A2",408.652108281912
"1440",36,2,40,"A2",405.247218250171
"1441",37,1,1,"A1",287.942949610605
"1442",37,1,2,"A1",288.79468752179
"1443",37,1,3,"A1",287.799205004372
"1444",37,1,4,"A1",284.460099257912
"1445",37,1,5,"A1",286.11564063543
"1446",37,1,6,"A1",289.958708689624
"1447",37,1,7,"A1",303.087175571148
"1448",37,1,8,"A1",306.459245111808
"1449",37,1,9,"A1",284.181201055108
"1450",37,1,10,"A1",295.421270024057
"1451",37,1,11,"A1",304.862747672918
"1452",37,1,12,"A1",286.956320432265
"1453",37,1,13,"A1",284.309846497644
"1454",37,1,14,"A1",304.924620681731
"1455",37,1,15,"A1",295.919568105826
"1456",37,1,16,"A1",305.895726678621
"1457",37,1,17,"A1",288.326798654155
"1458",37,1,18,"A1",301.874521176191
"1459",37,1,19,"A1",303.227889098482
"1460",37,1,20,"A1",303.472944278715
"1461",37,1,21,"A1",292.005253002459
"1462",37,1,22,"A1",289.031804550335
"1463",37,1,23,"A1",313.344950356642
"1464",37,1,24,"A1",284.060575564697
"1465",37,1,25,"A1",308.929325329187
"1466",37,1,26,"A1",289.491423351843
"1467",37,1,27,"A1",285.861176005232
"1468",37,1,28,"A1",285.177828806302
"1469",37,1,29,"A1",283.90620180307
"1470",37,1,30,"A1",286.075570081259
"1471",37,1,31,"A1",307.603400768423
"1472",37,1,32,"A1",279.331589938041
"1473",37,1,33,"A1",294.906704438375
"1474",37,1,34,"A1",291.961059723119
"1475",37,1,35,"A1",300.026484099675
"1476",37,1,36,"A1",309.929244572172
"1477",37,1,37,"A1",291.915016482047
"1478",37,1,38,"A1",300.71537854058
"1479",37,1,39,"A1",291.903780772471
"1480",37,1,40,"A1",315.549700286122
"1481",38,2,1,"A2",395.288243213809
"1482",38,2,2,"A2",390.641614503791
"1483",38,2,3,"A2",399.135361614332
"1484",38,2,4,"A2",390.902536167423
"1485",38,2,5,"A2",396.794818537972
"1486",38,2,6,"A2",400.614944086094
"1487",38,2,7,"A2",405.61507705463
"1488",38,2,8,"A2",395.454003489145
"1489",38,2,9,"A2",406.387315304706
"1490",38,2,10,"A2",388.101751397901
"1491",38,2,11,"A2",398.28209741366
"1492",38,2,12,"A2",390.78679270951
"1493",38,2,13,"A2",396.581554844731
"1494",38,2,14,"A2",383.465443403636
"1495",38,2,15,"A2",393.498739078285
"1496",38,2,16,"A2",401.355160120115
"1497",38,2,17,"A2",385.033355294771
"1498",38,2,18,"A2",399.739042313265
"1499",38,2,19,"A2",396.395985742834
"1500",38,2,20,"A2",394.948318777789
"1501",38,2,21,"A2",397.037427028261
"1502",38,2,22,"A2",392.411353401037
"1503",38,2,23,"A2",402.928681258151
"1504",38,2,24,"A2",395.594858491333
"1505",38,2,25,"A2",400.73830547313
"1506",38,2,26,"A2",396.681915859914
"1507",38,2,27,"A2",399.430191041184
"1508",38,2,28,"A2",392.917158575348
"1509",38,2,29,"A2",405.191405541487
"1510",38,2,30,"A2",402.219754892118
"1511",38,2,31,"A2",398.942964124751
"1512",38,2,32,"A2",403.71281431222
"1513",38,2,33,"A2",389.898118698879
"1514",38,2,34,"A2",391.281290697988
"1515",38,2,35,"A2",394.314847258854
"1516",38,2,36,"A2",398.637820432185
"1517",38,2,37,"A2",397.376753071045
"1518",38,2,38,"A2",393.940342479258
"1519",38,2,39,"A2",392.508505484716
"1520",38,2,40,"A2",404.106022374073
"1521",39,1,1,"A1",298.922665896938
"1522",39,1,2,"A1",298.562195390584
"1523",39,1,3,"A1",290.159179558083
"1524",39,1,4,"A1",301.684971834657
"1525",39,1,5,"A1",306.17304092143
"1526",39,1,6,"A1",297.785972693774
"1527",39,1,7,"A1",299.587138712744
"1528",39,1,8,"A1",316.754072298305
"1529",39,1,9,"A1",289.458645722389
"1530",39,1,10,"A1",312.087291507963
"1531",39,1,11,"A1",303.431324474134
"1532",39,1,12,"A1",290.59821914529
"1533",39,1,13,"A1",296.853668786156
"1534",39,1,14,"A1",293.737839815125
"1535",39,1,15,"A1",295.834471952488
"1536",39,1,16,"A1",314.640376140877
"1537",39,1,17,"A1",293.175122907297
"1538",39,1,18,"A1",317.460399170188
"1539",39,1,19,"A1",318.045916476489
"1540",39,1,20,"A1",313.537544470941
"1541",39,1,21,"A1",293.728959468077
"1542",39,1,22,"A1",291.501419941784
"1543",39,1,23,"A1",308.795603833849
"1544",39,1,24,"A1",292.438207137432
"1545",39,1,25,"A1",315.661823543229
"1546",39,1,26,"A1",308.227743996319
"1547",39,1,27,"A1",285.73798582315
"1548",39,1,28,"A1",282.317828280606
"1549",39,1,29,"A1",295.960640006922
"1550",39,1,30,"A1",298.039584336988
"1551",39,1,31,"A1",303.666543363
"1552",39,1,32,"A1",295.78025015878
"1553",39,1,33,"A1",302.856954511428
"1554",39,1,34,"A1",279.44380624077
"1555",39,1,35,"A1",304.704001805831
"1556",39,1,36,"A1",317.151734163658
"1557",39,1,37,"A1",305.65681862922
"1558",39,1,38,"A1",293.977454460335
"1559",39,1,39,"A1",296.953575607282
"1560",39,1,40,"A1",312.92791065602
"1561",40,2,1,"A2",392.001391748408
"1562",40,2,2,"A2",399.419836291652
"1563",40,2,3,"A2",375.661081246332
"1564",40,2,4,"A2",398.869991677039
"1565",40,2,5,"A2",395.130281737829
"1566",40,2,6,"A2",392.531568813893
"1567",40,2,7,"A2",395.482058116088
"1568",40,2,8,"A2",395.702518082135
"1569",40,2,9,"A2",391.73127419593
"1570",40,2,10,"A2",390.789708084201
"1571",40,2,11,"A2",397.127621546301
"1572",40,2,12,"A2",388.549711175946
"1573",40,2,13,"A2",395.285601858939
"1574",40,2,14,"A2",394.223466332639
"1575",40,2,15,"A2",395.518667119054
"1576",40,2,16,"A2",393.48039048707
"1577",40,2,17,"A2",384.643655987663
"1578",40,2,18,"A2",399.229031747268
"1579",40,2,19,"A2",403.001827740715
"1580",40,2,20,"A2",395.513987783249
"1581",40,2,21,"A2",396.317694142648
"1582",40,2,22,"A2",391.334159594545
"1583",40,2,23,"A2",393.348874580326
"1584",40,2,24,"A2",388.307083443896
"1585",40,2,25,"A2",397.478069021514
"1586",40,2,26,"A2",396.299693842848
"1587",40,2,27,"A2",397.420512551785
"1588",40,2,28,"A2",392.996799195241
"1589",40,2,29,"A2",398.235108369185
"1590",40,2,30,"A2",391.405033925533
"1591",40,2,31,"A2",394.898827591202
"1592",40,2,32,"A2",397.705641663565
"1593",40,2,33,"A2",381.28142590334
"1594",40,2,34,"A2",395.736194833998
"1595",40,2,35,"A2",402.870760997801
"1596",40,2,36,"A2",403.36275462537
"1597",40,2,37,"A2",407.652965247082
"1598",40,2,38,"A2",389.263636548604
"1599",40,2,39,"A2",393.357170444726
"1600",40,2,40,"A2",401.559172934507
"1601",41,1,1,"A1",292.481606112206
"1602",41,1,2,"A1",316.973594175515
"1603",41,1,3,"A1",297.578141484831
"1604",41,1,4,"A1",288.972487376195
"1605",41,1,5,"A1",295.253614320168
"1606",41,1,6,"A1",304.318549934606
"1607",41,1,7,"A1",309.750122393813
"1608",41,1,8,"A1",314.442067613088
"1609",41,1,9,"A1",292.303592581785
"1610",41,1,10,"A1",302.910575483566
"1611",41,1,11,"A1",302.628434453867
"1612",41,1,12,"A1",291.889775141123
"1613",41,1,13,"A1",305.560607763681
"1614",41,1,14,"A1",304.531011929422
"1615",41,1,15,"A1",295.711892856118
"1616",41,1,16,"A1",306.912730395255
"1617",41,1,17,"A1",274.837039561297
"1618",41,1,18,"A1",316.497493260685
"1619",41,1,19,"A1",311.362148801584
"1620",41,1,20,"A1",301.704124405646
"1621",41,1,21,"A1",300.788258000111
"1622",41,1,22,"A1",299.065651815836
"1623",41,1,23,"A1",300.79958324036
"1624",41,1,24,"A1",296.753937374638
"1625",41,1,25,"A1",308.339153849743
"1626",41,1,26,"A1",298.300035170871
"1627",41,1,27,"A1",280.171539979008
"1628",41,1,28,"A1",290.960183143496
"1629",41,1,29,"A1",301.717746118475
"1630",41,1,30,"A1",292.522603560104
"1631",41,1,31,"A1",320.808387000604
"1632",41,1,32,"A1",295.051529115695
"1633",41,1,33,"A1",296.004839344131
"1634",41,1,34,"A1",293.215547987086
"1635",41,1,35,"A1",293.617406936788
"1636",41,1,36,"A1",317.488358806401
"1637",41,1,37,"A1",310.826684028579
"1638",41,1,38,"A1",307.79856018018
"1639",41,1,39,"A1",297.887851295063
"1640",41,1,40,"A1",318.909668575143
"1641",42,1,1,"A1",279.523066848071
"1642",42,1,2,"A1",279.071326917681
"1643",42,1,3,"A1",276.754787829638
"1644",42,1,4,"A1",266.590653471463
"1645",42,1,5,"A1",280.462946486807
"1646",42,1,6,"A1",284.755463634636
"1647",42,1,7,"A1",287.166167799841
"1648",42,1,8,"A1",298.986066630642
"1649",42,1,9,"A1",278.996006941726
"1650",42,1,10,"A1",292.372498667109
"1651",42,1,11,"A1",286.338708966738
"1652",42,1,12,"A1",273.999991079978
"1653",42,1,13,"A1",268.816252985968
"1654",42,1,14,"A1",284.239646819628
"1655",42,1,15,"A1",286.119525257084
"1656",42,1,16,"A1",295.11695332379
"1657",42,1,17,"A1",269.673452575324
"1658",42,1,18,"A1",299.088056836866
"1659",42,1,19,"A1",294.142028509552
"1660",42,1,20,"A1",280.937687075771
"1661",42,1,21,"A1",284.214167655663
"1662",42,1,22,"A1",275.265566161977
"1663",42,1,23,"A1",297.242055798966
"1664",42,1,24,"A1",269.510536336661
"1665",42,1,25,"A1",288.918388729172
"1666",42,1,26,"A1",297.285354834303
"1667",42,1,27,"A1",280.537395545983
"1668",42,1,28,"A1",265.115769877043
"1669",42,1,29,"A1",297.099861529911
"1670",42,1,30,"A1",282.344685057853
"1671",42,1,31,"A1",287.324553568066
"1672",42,1,32,"A1",277.805872474164
"1673",42,1,33,"A1",279.309111751038
"1674",42,1,34,"A1",275.628376446479
"1675",42,1,35,"A1",276.470701148959
"1676",42,1,36,"A1",306.895281951947
"1677",42,1,37,"A1",298.513695402413
"1678",42,1,38,"A1",282.670015698962
"1679",42,1,39,"A1",285.810378545447
"1680",42,1,40,"A1",288.339689660782
"1681",43,2,1,"A2",393.924052596427
"1682",43,2,2,"A2",401.177387440536
"1683",43,2,3,"A2",394.538897311427
"1684",43,2,4,"A2",395.73997498291
"1685",43,2,5,"A2",403.884856174144
"1686",43,2,6,"A2",409.270054669229
"1687",43,2,7,"A2",411.871201659387
"1688",43,2,8,"A2",408.176854450887
"1689",43,2,9,"A2",408.15852412366
"1690",43,2,10,"A2",401.837270575776
"1691",43,2,11,"A2",398.433846653495
"1692",43,2,12,"A2",403.244867571233
"1693",43,2,13,"A2",400.380121957768
"1694",43,2,14,"A2",398.664340428728
"1695",43,2,15,"A2",401.394057605521
"1696",43,2,16,"A2",401.705195322685
"1697",43,2,17,"A2",395.697580712248
"1698",43,2,18,"A2",405.521538671511
"1699",43,2,19,"A2",400.730211749557
"1700",43,2,20,"A2",405.857402774798
"1701",43,2,21,"A2",398.859731168032
"1702",43,2,22,"A2",401.344889530831
"1703",43,2,23,"A2",397.274660865438
"1704",43,2,24,"A2",393.795617607494
"1705",43,2,25,"A2",409.479738033417
"1706",43,2,26,"A2",406.144807693876
"1707",43,2,27,"A2",393.430320819617
"1708",43,2,28,"A2",385.598338552271
"1709",43,2,29,"A2",397.546194711204
"1710",43,2,30,"A2",405.786037168327
"1711",43,2,31,"A2",404.849508230129
"1712",43,2,32,"A2",393.760584851263
"1713",43,2,33,"A2",396.679065960987
"1714",43,2,34,"A2",406.06351265196
"1715",43,2,35,"A2",404.298562026349
"1716",43,2,36,"A2",402.217861094125
"1717",43,2,37,"A2",407.944492131378
"1718",43,2,38,"A2",406.994097299527
"1719",43,2,39,"A2",404.144132970911
"1720",43,2,40,"A2",410.136036023157
"1721",44,2,1,"A2",401.148587907691
"1722",44,2,2,"A2",388.914752811547
"1723",44,2,3,"A2",398.745868583778
"1724",44,2,4,"A2",397.276840902863
"1725",44,2,5,"A2",402.582976517644
"1726",44,2,6,"A2",400.719157071247
"1727",44,2,7,"A2",391.397413788717
"1728",44,2,8,"A2",406.832340394853
"1729",44,2,9,"A2",395.613375036315
"1730",44,2,10,"A2",400.602869214586
"1731",44,2,11,"A2",397.211079638269
"1732",44,2,12,"A2",398.935839464186
"1733",44,2,13,"A2",387.674483772926
"1734",44,2,14,"A2",398.766781804956
"1735",44,2,15,"A2",403.466341591469
"1736",44,2,16,"A2",405.822285324124
"1737",44,2,17,"A2",394.665013204856
"1738",44,2,18,"A2",402.968710445049
"1739",44,2,19,"A2",410.66357395196
"1740",44,2,20,"A2",402.149664127063
"1741",44,2,21,"A2",395.728758524182
"1742",44,2,22,"A2",395.796100004168
"1743",44,2,23,"A2",405.323588571556
"1744",44,2,24,"A2",407.521272546627
"1745",44,2,25,"A2",409.847884022711
"1746",44,2,26,"A2",409.783001971297
"1747",44,2,27,"A2",390.159826726023
"1748",44,2,28,"A2",391.241217424412
"1749",44,2,29,"A2",407.91636492368
"1750",44,2,30,"A2",389.09785436159
"1751",44,2,31,"A2",406.760599149839
"1752",44,2,32,"A2",401.313241596496
"1753",44,2,33,"A2",402.46367235235
"1754",44,2,34,"A2",384.443902484621
"1755",44,2,35,"A2",400.926173871916
"1756",44,2,36,"A2",398.404401963062
"1757",44,2,37,"A2",399.958091153281
"1758",44,2,38,"A2",399.165768118243
"1759",44,2,39,"A2",396.738222448214
"1760",44,2,40,"A2",414.782127540347
"1761",45,2,1,"A2",408.307985418813
"1762",45,2,2,"A2",408.98270789465
"1763",45,2,3,"A2",394.956145038071
"1764",45,2,4,"A2",390.106234840207
"1765",45,2,5,"A2",401.785446405104
"1766",45,2,6,"A2",409.872782976574
"1767",45,2,7,"A2",404.146835106235
"1768",45,2,8,"A2",407.991787902094
"1769",45,2,9,"A2",397.703155457416
"1770",45,2,10,"A2",405.123357363117
"1771",45,2,11,"A2",409.11827004611
"1772",45,2,12,"A2",398.304690250483
"1773",45,2,13,"A2",390.652667430893
"1774",45,2,14,"A2",406.648734831641
"1775",45,2,15,"A2",403.501067036543
"1776",45,2,16,"A2",403.1636837281
"1777",45,2,17,"A2",388.664028544
"1778",45,2,18,"A2",405.015317239602
"1779",45,2,19,"A2",404.68651156264
"1780",45,2,20,"A2",390.183682463636
"1781",45,2,21,"A2",403.144817695392
"1782",45,2,22,"A2",397.712041723256
"1783",45,2,23,"A2",408.061485967292
"1784",45,2,24,"A2",392.572143216397
"1785",45,2,25,"A2",403.572009706253
"1786",45,2,26,"A2",399.878725023728
"1787",45,2,27,"A2",395.20567055863
"1788",45,2,28,"A2",396.065497901058
"1789",45,2,29,"A2",410.40065431643
"1790",45,2,30,"A2",400.452151542516
"1791",45,2,31,"A2",397.014130772245
"1792",45,2,32,"A2",403.097711510811
"1793",45,2,33,"A2",397.854073833336
"1794",45,2,34,"A2",401.911660055992
"1795",45,2,35,"A2",400.106645323222
"1796",45,2,36,"A2",406.608487497344
"1797",45,2,37,"A2",411.363136353298
"1798",45,2,38,"A2",408.451495109288
"1799",45,2,39,"A2",398.67567061744
"1800",45,2,40,"A2",408.053017178211
"1801",46,1,1,"A1",274.440537578724
"1802",46,1,2,"A1",280.64721159781
"1803",46,1,3,"A1",279.211961396507
"1804",46,1,4,"A1",279.951044152496
"1805",46,1,5,"A1",278.223945812219
"1806",46,1,6,"A1",285.50526628431
"1807",46,1,7,"A1",280.19945797895
"1808",46,1,8,"A1",287.593470482345
"1809",46,1,9,"A1",286.332933273072
"1810",46,1,10,"A1",293.523051630953
"1811",46,1,11,"A1",283.332997162141
"1812",46,1,12,"A1",275.453692102108
"1813",46,1,13,"A1",277.555224565764
"1814",46,1,14,"A1",278.880399443059
"1815",46,1,15,"A1",281.885573807581
"1816",46,1,16,"A1",281.023738219606
"1817",46,1,17,"A1",278.813521493236
"1818",46,1,18,"A1",294.651960513754
"1819",46,1,19,"A1",297.058032099562
"1820",46,1,20,"A1",285.37539825056
"1821",46,1,21,"A1",271.540126137659
"1822",46,1,22,"A1",281.085260391973
"1823",46,1,23,"A1",291.653797044437
"1824",46,1,24,"A1",270.769315823156
"1825",46,1,25,"A1",285.481068174799
"1826",46,1,26,"A1",287.882574895008
"1827",46,1,27,"A1",281.904874887386
"1828",46,1,28,"A1",268.580404397087
"1829",46,1,29,"A1",281.708413430383
"1830",46,1,30,"A1",270.628069476821
"1831",46,1,31,"A1",299.302950231016
"1832",46,1,32,"A1",275.232950011822
"1833",46,1,33,"A1",271.449927013251
"1834",46,1,34,"A1",268.281794918472
"1835",46,1,35,"A1",279.734975080749
"1836",46,1,36,"A1",300.597691425465
"1837",46,1,37,"A1",280.069036224726
"1838",46,1,38,"A1",276.607568603458
"1839",46,1,39,"A1",286.050587388136
"1840",46,1,40,"A1",285.626117944346
"1841",47,1,1,"A1",278.39151221877
"1842",47,1,2,"A1",291.481464292803
"1843",47,1,3,"A1",286.857431723795
"1844",47,1,4,"A1",280.243747931389
"1845",47,1,5,"A1",282.792926803904
"1846",47,1,6,"A1",296.687347174861
"1847",47,1,7,"A1",302.561514076736
"1848",47,1,8,"A1",302.824084305552
"1849",47,1,9,"A1",285.488017163917
"1850",47,1,10,"A1",305.008342152749
"1851",47,1,11,"A1",296.279466631634
"1852",47,1,12,"A1",280.360846594694
"1853",47,1,13,"A1",282.144959006339
"1854",47,1,14,"A1",291.263335435038
"1855",47,1,15,"A1",295.372144339398
"1856",47,1,16,"A1",291.422090172929
"1857",47,1,17,"A1",278.928324097637
"1858",47,1,18,"A1",303.83752019262
"1859",47,1,19,"A1",305.540708968174
"1860",47,1,20,"A1",292.446638905734
"1861",47,1,21,"A1",295.381013320177
"1862",47,1,22,"A1",291.117653979938
"1863",47,1,23,"A1",297.203857706466
"1864",47,1,24,"A1",271.812322248638
"1865",47,1,25,"A1",310.535944007471
"1866",47,1,26,"A1",302.374246994703
"1867",47,1,27,"A1",282.638572183581
"1868",47,1,28,"A1",274.093612874754
"1869",47,1,29,"A1",279.686707597792
"1870",47,1,30,"A1",282.83592652853
"1871",47,1,31,"A1",309.737887042585
"1872",47,1,32,"A1",279.062337644701
"1873",47,1,33,"A1",289.24411680856
"1874",47,1,34,"A1",269.631668615718
"1875",47,1,35,"A1",294.282768185455
"1876",47,1,36,"A1",316.460656047734
"1877",47,1,37,"A1",296.707185174467
"1878",47,1,38,"A1",289.285985125719
"1879",47,1,39,"A1",293.981280999182
"1880",47,1,40,"A1",295.530339427893
"1881",48,2,1,"A2",405.991996202409
"1882",48,2,2,"A2",411.965377144441
"1883",48,2,3,"A2",402.473474434678
"1884",48,2,4,"A2",403.414282573079
"1885",48,2,5,"A2",409.662375693142
"1886",48,2,6,"A2",415.190601685041
"1887",48,2,7,"A2",411.866605780001
"1888",48,2,8,"A2",416.340999631473
"1889",48,2,9,"A2",408.726996165693
"1890",48,2,10,"A2",416.479072233842
"1891",48,2,11,"A2",416.865278755349
"1892",48,2,12,"A2",399.904226859708
"1893",48,2,13,"A2",403.6789185767
"1894",48,2,14,"A2",394.535002483354
"1895",48,2,15,"A2",411.330941317403
"1896",48,2,16,"A2",415.458336098333
"1897",48,2,17,"A2",402.899908213621
"1898",48,2,18,"A2",406.569218793599
"1899",48,2,19,"A2",415.524139054778
"1900",48,2,20,"A2",405.451285964104
"1901",48,2,21,"A2",397.610345290935
"1902",48,2,22,"A2",413.810880382504
"1903",48,2,23,"A2",414.09238160722
"1904",48,2,24,"A2",403.640841620768
"1905",48,2,25,"A2",412.628575368247
"1906",48,2,26,"A2",409.227568627169
"1907",48,2,27,"A2",406.662754925906
"1908",48,2,28,"A2",402.768964577754
"1909",48,2,29,"A2",413.176307175318
"1910",48,2,30,"A2",409.81552490048
"1911",48,2,31,"A2",410.963242335794
"1912",48,2,32,"A2",403.097382814318
"1913",48,2,33,"A2",411.762043060186
"1914",48,2,34,"A2",409.211770316473
"1915",48,2,35,"A2",404.518960711727
"1916",48,2,36,"A2",421.178728874363
"1917",48,2,37,"A2",417.592633288044
"1918",48,2,38,"A2",409.537070830084
"1919",48,2,39,"A2",404.448120050513
"1920",48,2,40,"A2",411.189079919179
"1921",49,2,1,"A2",383.949873331988
"1922",49,2,2,"A2",399.672054184257
"1923",49,2,3,"A2",401.775502660748
"1924",49,2,4,"A2",399.627742605137
"1925",49,2,5,"A2",388.985296277559
"1926",49,2,6,"A2",401.035354493951
"1927",49,2,7,"A2",395.457389738999
"1928",49,2,8,"A2",404.820491361224
"1929",49,2,9,"A2",399.731749673607
"1930",49,2,10,"A2",404.757542890821
"1931",49,2,11,"A2",396.729293765483
"1932",49,2,12,"A2",406.182421211184
"1933",49,2,13,"A2",395.885068042426
"1934",49,2,14,"A2",396.240351942366
"1935",49,2,15,"A2",407.555222584798
"1936",49,2,16,"A2",403.349803259107
"1937",49,2,17,"A2",395.282436173027
"1938",49,2,18,"A2",409.917866452306
"1939",49,2,19,"A2",398.460561619287
"1940",49,2,20,"A2",401.391009800249
"1941",49,2,21,"A2",405.985662530167
"1942",49,2,22,"A2",392.763646013491
"1943",49,2,23,"A2",394.36761968913
"1944",49,2,24,"A2",392.514460583139
"1945",49,2,25,"A2",404.643799481715
"1946",49,2,26,"A2",406.682675081516
"1947",49,2,27,"A2",408.478267048379
"1948",49,2,28,"A2",396.663897640009
"1949",49,2,29,"A2",406.451038095122
"1950",49,2,30,"A2",394.769968454234
"1951",49,2,31,"A2",409.276524239091
"1952",49,2,32,"A2",410.474209321841
"1953",49,2,33,"A2",402.384318256541
"1954",49,2,34,"A2",399.036216208443
"1955",49,2,35,"A2",397.590122145739
"1956",49,2,36,"A2",414.175638534878
"1957",49,2,37,"A2",405.880087400538
"1958",49,2,38,"A2",397.439193438446
"1959",49,2,39,"A2",403.993787036273
"1960",49,2,40,"A2",395.52096795084
"1961",50,1,1,"A1",295.144207822879
"1962",50,1,2,"A1",311.827223669213
"1963",50,1,3,"A1",293.387668535682
"1964",50,1,4,"A1",287.506760484476
"1965",50,1,5,"A1",299.207181906027
"1966",50,1,6,"A1",309.370984875259
"1967",50,1,7,"A1",304.54379469605
"1968",50,1,8,"A1",319.176301299136
"1969",50,1,9,"A1",302.373758996568
"1970",50,1,10,"A1",307.197601392446
"1971",50,1,11,"A1",307.931372508188
"1972",50,1,12,"A1",283.744810201298
"1973",50,1,13,"A1",291.439131238725
"1974",50,1,14,"A1",298.509617393536
"1975",50,1,15,"A1",295.26487065269
"1976",50,1,16,"A1",310.48789960982
"1977",50,1,17,"A1",292.253970666704
"1978",50,1,18,"A1",314.199236651224
"1979",50,1,19,"A1",310.567037158886
"1980",50,1,20,"A1",291.703182967413
"1981",50,1,21,"A1",297.53584210972
"1982",50,1,22,"A1",296.388328781863
"1983",50,1,23,"A1",308.188504450473
"1984",50,1,24,"A1",290.953618939043
"1985",50,1,25,"A1",303.220615284434
"1986",50,1,26,"A1",291.797126678442
"1987",50,1,27,"A1",277.040662784017
"1988",50,1,28,"A1",285.229253959619
"1989",50,1,29,"A1",301.848123679868
"1990",50,1,30,"A1",289.177475513827
"1991",50,1,31,"A1",311.857032853587
"1992",50,1,32,"A1",292.946570615036
"1993",50,1,33,"A1",309.079631093196
"1994",50,1,34,"A1",289.148912629152
"1995",50,1,35,"A1",289.701921612883
"1996",50,1,36,"A1",329.945603272125
"1997",50,1,37,"A1",309.987710723671
"1998",50,1,38,"A1",292.279171418823
"1999",50,1,39,"A1",297.652875266542
"2000",50,1,40,"A1",306.948865097914
"2001",51,2,1,"A2",395.780017489209
"2002",51,2,2,"A2",407.615439078073
"2003",51,2,3,"A2",392.127626938065
"2004",51,2,4,"A2",399.39062485801
"2005",51,2,5,"A2",394.460149598515
"2006",51,2,6,"A2",395.776033161706
"2007",51,2,7,"A2",392.125815825625
"2008",51,2,8,"A2",400.497496122609
"2009",51,2,9,"A2",406.026014991359
"2010",51,2,10,"A2",397.930836568372
"2011",51,2,11,"A2",397.674124810294
"2012",51,2,12,"A2",391.676940670822
"2013",51,2,13,"A2",387.366913706925
"2014",51,2,14,"A2",401.851490009693
"2015",51,2,15,"A2",401.444599965658
"2016",51,2,16,"A2",392.659211239384
"2017",51,2,17,"A2",391.96765731616
"2018",51,2,18,"A2",402.754663369643
"2019",51,2,19,"A2",397.866279099813
"2020",51,2,20,"A2",392.156965176146
"2021",51,2,21,"A2",401.637131565115
"2022",51,2,22,"A2",404.563262455917
"2023",51,2,23,"A2",395.919792487058
"2024",51,2,24,"A2",393.30589217238
"2025",51,2,25,"A2",407.777301327844
"2026",51,2,26,"A2",396.091566573286
"2027",51,2,27,"A2",396.510752002766
"2028",51,2,28,"A2",388.339223724891
"2029",51,2,29,"A2",390.655236461728
"2030",51,2,30,"A2",403.161928459897
"2031",51,2,31,"A2",413.606205232284
"2032",51,2,32,"A2",396.101132370463
"2033",51,2,33,"A2",394.848807959549
"2034",51,2,34,"A2",393.85961741886
"2035",51,2,35,"A2",403.040178430227
"2036",51,2,36,"A2",403.834637888321
"2037",51,2,37,"A2",398.279825962182
"2038",51,2,38,"A2",399.449507887964
"2039",51,2,39,"A2",403.399244564749
"2040",51,2,40,"A2",409.104288283324
"2041",52,1,1,"A1",293.482263742366
"2042",52,1,2,"A1",304.802185486046
