"","subj_id","list_id","item_id","A","B","Y"
"1205",31,4,5,"A2","B2",275.312638996287
"1206",31,4,6,"A2","B2",198.655190672597
"1207",31,4,7,"A2","B2",225.439197767551
"1208",31,4,8,"A2","B2",247.205672481496
"1209",31,4,9,"A2","B2",221.564997296149
"1210",31,4,10,"A2","B2",237.476520758006
"1211",31,4,11,"A1","B1",215.027504136352
"1212",31,4,12,"A1","B1",261.370155306761
"1213",31,4,13,"A1","B1",270.585394323049
"1214",31,4,14,"A1","B1",279.619386274073
"1215",31,4,15,"A1","B1",299.157736682981
"1216",31,4,16,"A1","B1",249.169731291613
"1217",31,4,17,"A1","B1",271.082916824722
"1218",31,4,18,"A1","B1",246.533593058044
"1219",31,4,19,"A1","B1",276.580912327215
"1220",31,4,20,"A1","B1",264.706384557307
"1221",31,4,21,"A1","B2",227.412060218202
"1222",31,4,22,"A1","B2",215.36295476621
"1223",31,4,23,"A1","B2",260.010987702802
"1224",31,4,24,"A1","B2",245.254266167512
"1225",31,4,25,"A1","B2",254.426045364176
"1226",31,4,26,"A1","B2",235.444502675421
"1227",31,4,27,"A1","B2",273.441723006424
"1228",31,4,28,"A1","B2",267.196668190443
"1229",31,4,29,"A1","B2",236.26890289948
"1230",31,4,30,"A1","B2",240.574346002119
"1231",31,4,31,"A2","B1",266.597426578276
"1232",31,4,32,"A2","B1",234.479224883035
"1233",31,4,33,"A2","B1",278.369007695229
"1234",31,4,34,"A2","B1",258.982031546435
"1235",31,4,35,"A2","B1",258.140992633797
"1236",31,4,36,"A2","B1",268.24397134575
"1237",31,4,37,"A2","B1",292.494518052727
"1238",31,4,38,"A2","B1",270.787925130685
"1239",31,4,39,"A2","B1",317.00817105972
"1240",31,4,40,"A2","B1",234.107068703867
"1241",32,2,1,"A1","B2",230.398205493524
"1242",32,2,2,"A1","B2",211.512285126847
"1243",32,2,3,"A1","B2",251.590959387599
"1244",32,2,4,"A1","B2",219.587297912859
"1245",32,2,5,"A1","B2",228.18425961743
"1246",32,2,6,"A1","B2",208.601326113647
"1247",32,2,7,"A1","B2",244.136542186058
"1248",32,2,8,"A1","B2",234.919666140079
"1249",32,2,9,"A1","B2",221.41339635416
"1250",32,2,10,"A1","B2",212.238404723488
"1251",32,2,11,"A2","B1",216.361307730458
"1252",32,2,12,"A2","B1",219.99149328671
"1253",32,2,13,"A2","B1",198.403849878617
"1254",32,2,14,"A2","B1",240.10327693635
"1255",32,2,15,"A2","B1",234.03120492879
"1256",32,2,16,"A2","B1",214.267476487453
"1257",32,2,17,"A2","B1",241.188007126708
"1258",32,2,18,"A2","B1",180.839764074001
"1259",32,2,19,"A2","B1",239.677966621934
"1260",32,2,20,"A2","B1",224.917998830439
"1261",32,2,21,"A2","B2",232.477068286648
"1262",32,2,22,"A2","B2",259.097144190422
"1263",32,2,23,"A2","B2",284.907031811945
"1264",32,2,24,"A2","B2",232.907513886646
"1265",32,2,25,"A2","B2",241.158586227892
"1266",32,2,26,"A2","B2",222.940520310998
"1267",32,2,27,"A2","B2",287.242613495913
"1268",32,2,28,"A2","B2",288.636975840622
"1269",32,2,29,"A2","B2",217.585266695559
"1270",32,2,30,"A2","B2",247.667291908823
"1271",32,2,31,"A1","B1",242.558480008608
"1272",32,2,32,"A1","B1",159.550891823603
"1273",32,2,33,"A1","B1",204.798831824778
"1274",32,2,34,"A1","B1",263.816433792263
"1275",32,2,35,"A1","B1",233.410687305214
"1276",32,2,36,"A1","B1",224.310941796796
"1277",32,2,37,"A1","B1",203.648770526008
"1278",32,2,38,"A1","B1",243.425513916439
"1279",32,2,39,"A1","B1",211.489447692611
"1280",32,2,40,"A1","B1",252.196472560268
"1281",33,3,1,"A2","B1",275.803647000519
"1282",33,3,2,"A2","B1",218.44022908312
"1283",33,3,3,"A2","B1",297.67555828887
"1284",33,3,4,"A2","B1",233.93282214691
"1285",33,3,5,"A2","B1",257.500698266607
"1286",33,3,6,"A2","B1",250.644913728376
"1287",33,3,7,"A2","B1",260.274368943619
"1288",33,3,8,"A2","B1",245.209544358555
"1289",33,3,9,"A2","B1",279.717153132023
"1290",33,3,10,"A2","B1",248.575032375811
"1291",33,3,11,"A2","B2",278.514025757842
"1292",33,3,12,"A2","B2",264.637204144989
"1293",33,3,13,"A2","B2",290.784976532629
"1294",33,3,14,"A2","B2",238.893481126104
"1295",33,3,15,"A2","B2",272.419283786835
"1296",33,3,16,"A2","B2",265.165302179756
"1297",33,3,17,"A2","B2",253.548780281875
"1298",33,3,18,"A2","B2",255.665855155861
"1299",33,3,19,"A2","B2",265.550927025132
"1300",33,3,20,"A2","B2",271.191253698276
"1301",33,3,21,"A1","B1",263.73161356658
"1302",33,3,22,"A1","B1",255.036944230204
"1303",33,3,23,"A1","B1",289.895782999634
"1304",33,3,24,"A1","B1",242.864086228846
"1305",33,3,25,"A1","B1",246.350308900417
"1306",33,3,26,"A1","B1",259.741800039049
"1307",33,3,27,"A1","B1",281.149726914112
"1308",33,3,28,"A1","B1",267.56503955717
"1309",33,3,29,"A1","B1",260.792978385325
"1310",33,3,30,"A1","B1",273.774593301966
"1311",33,3,31,"A1","B2",223.762802589708
"1312",33,3,32,"A1","B2",259.85574092403
"1313",33,3,33,"A1","B2",211.22948874227
"1314",33,3,34,"A1","B2",255.862639148253
"1315",33,3,35,"A1","B2",224.414093167327
"1316",33,3,36,"A1","B2",239.067576147661
"1317",33,3,37,"A1","B2",253.747693253929
"1318",33,3,38,"A1","B2",229.70227787925
"1319",33,3,39,"A1","B2",228.729195325626
"1320",33,3,40,"A1","B2",239.361299307549
"1321",34,3,1,"A2","B1",281.429815825666
"1322",34,3,2,"A2","B1",219.167654367318
"1323",34,3,3,"A2","B1",253.066925409689
"1324",34,3,4,"A2","B1",274.855996776844
"1325",34,3,5,"A2","B1",279.683892553941
"1326",34,3,6,"A2","B1",211.819854334172
"1327",34,3,7,"A2","B1",205.372390176991
"1328",34,3,8,"A2","B1",273.073256825883
"1329",34,3,9,"A2","B1",211.374388383372
"1330",34,3,10,"A2","B1",299.631459286545
"1331",34,3,11,"A2","B2",279.074239943509
"1332",34,3,12,"A2","B2",275.698543509984
"1333",34,3,13,"A2","B2",306.389528678882
"1334",34,3,14,"A2","B2",273.679615443796
"1335",34,3,15,"A2","B2",278.100985437003
"1336",34,3,16,"A2","B2",297.856240531579
"1337",34,3,17,"A2","B2",291.20641757072
"1338",34,3,18,"A2","B2",277.461151105645
"1339",34,3,19,"A2","B2",305.393225856868
"1340",34,3,20,"A2","B2",330.668044055737
"1341",34,3,21,"A1","B1",228.253086820184
"1342",34,3,22,"A1","B1",234.159786473352
"1343",34,3,23,"A1","B1",265.359710934871
"1344",34,3,24,"A1","B1",221.964823003144
"1345",34,3,25,"A1","B1",248.304323961422
"1346",34,3,26,"A1","B1",267.63288805989
"1347",34,3,27,"A1","B1",235.686423592683
"1348",34,3,28,"A1","B1",237.884247518266
"1349",34,3,29,"A1","B1",202.636256125502
"1350",34,3,30,"A1","B1",250.259941024182
"1351",34,3,31,"A1","B2",211.625785088253
"1352",34,3,32,"A1","B2",241.039995895998
"1353",34,3,33,"A1","B2",248.407146745817
"1354",34,3,34,"A1","B2",229.767597684524
"1355",34,3,35,"A1","B2",247.002550560149
"1356",34,3,36,"A1","B2",250.879274468099
"1357",34,3,37,"A1","B2",249.97995249937
"1358",34,3,38,"A1","B2",224.607401370645
"1359",34,3,39,"A1","B2",234.516320852861
"1360",34,3,40,"A1","B2",240.352813144812
"1361",35,3,1,"A2","B1",289.000966815894
"1362",35,3,2,"A2","B1",272.520899739919
"1363",35,3,3,"A2","B1",242.466352831954
"1364",35,3,4,"A2","B1",285.266154142097
"1365",35,3,5,"A2","B1",276.195345635878
"1366",35,3,6,"A2","B1",247.588874654308
"1367",35,3,7,"A2","B1",250.27296788526
"1368",35,3,8,"A2","B1",270.386701169863
"1369",35,3,9,"A2","B1",254.389172751053
"1370",35,3,10,"A2","B1",282.018410606966
"1371",35,3,11,"A2","B2",295.273818093054
"1372",35,3,12,"A2","B2",277.728510898284
"1373",35,3,13,"A2","B2",307.065363683348
"1374",35,3,14,"A2","B2",296.01961500492
"1375",35,3,15,"A2","B2",299.935767437894
"1376",35,3,16,"A2","B2",259.152905568192
"1377",35,3,17,"A2","B2",272.900071878779
"1378",35,3,18,"A2","B2",274.609463574709
"1379",35,3,19,"A2","B2",308.607103250082
"1380",35,3,20,"A2","B2",293.779878138964
"1381",35,3,21,"A1","B1",275.924544498075
"1382",35,3,22,"A1","B1",266.018593644078
"1383",35,3,23,"A1","B1",272.06572959243
"1384",35,3,24,"A1","B1",232.800743501119
"1385",35,3,25,"A1","B1",249.934564490903
"1386",35,3,26,"A1","B1",273.078410330124
"1387",35,3,27,"A1","B1",288.971586275718
"1388",35,3,28,"A1","B1",282.466703937101
"1389",35,3,29,"A1","B1",251.85287179391
"1390",35,3,30,"A1","B1",251.759945813429
"1391",35,3,31,"A1","B2",204.499050970623
"1392",35,3,32,"A1","B2",233.940103110505
"1393",35,3,33,"A1","B2",176.471308040414
"1394",35,3,34,"A1","B2",265.398485692832
"1395",35,3,35,"A1","B2",247.846499714606
"1396",35,3,36,"A1","B2",249.518438567689
"1397",35,3,37,"A1","B2",283.009452270036
"1398",35,3,38,"A1","B2",208.295020286306
"1399",35,3,39,"A1","B2",226.045046321432
"1400",35,3,40,"A1","B2",225.171210507466
"1401",36,2,1,"A1","B2",221.518542313905
"1402",36,2,2,"A1","B2",282.739275314382
"1403",36,2,3,"A1","B2",260.46835415415
"1404",36,2,4,"A1","B2",210.618622465459
"1405",36,2,5,"A1","B2",234.889706787504
"1406",36,2,6,"A1","B2",233.00143945205
"1407",36,2,7,"A1","B2",242.455186439976
"1408",36,2,8,"A1","B2",237.71080213136
"1409",36,2,9,"A1","B2",224.677471822237
"1410",36,2,10,"A1","B2",213.357223444794
"1411",36,2,11,"A2","B1",221.84119508479
"1412",36,2,12,"A2","B1",249.759867316199
"1413",36,2,13,"A2","B1",283.464566918445
"1414",36,2,14,"A2","B1",251.820521074976
"1415",36,2,15,"A2","B1",246.378497842124
"1416",36,2,16,"A2","B1",230.764680370911
"1417",36,2,17,"A2","B1",208.52802306243
"1418",36,2,18,"A2","B1",243.441750468431
"1419",36,2,19,"A2","B1",280.292493907831
"1420",36,2,20,"A2","B1",231.975243186974
"1421",36,2,21,"A2","B2",236.941753216125
"1422",36,2,22,"A2","B2",267.800396280688
"1423",36,2,23,"A2","B2",217.099025004992
"1424",36,2,24,"A2","B2",250.622718404039
"1425",36,2,25,"A2","B2",213.861602216978
"1426",36,2,26,"A2","B2",227.491975759003
"1427",36,2,27,"A2","B2",242.665734552488
"1428",36,2,28,"A2","B2",282.933744576894
"1429",36,2,29,"A2","B2",252.643793267357
"1430",36,2,30,"A2","B2",244.216372750845
"1431",36,2,31,"A1","B1",284.838931006365
"1432",36,2,32,"A1","B1",210.353438084367
"1433",36,2,33,"A1","B1",206.054364036452
"1434",36,2,34,"A1","B1",265.60178037512
"1435",36,2,35,"A1","B1",209.227502453125
"1436",36,2,36,"A1","B1",247.459957713075
"1437",36,2,37,"A1","B1",265.266713258576
"1438",36,2,38,"A1","B1",264.961798700908
"1439",36,2,39,"A1","B1",229.30131701212
"1440",36,2,40,"A1","B1",261.116386563229
"1441",37,1,1,"A1","B1",259.507119301121
"1442",37,1,2,"A1","B1",230.906872477963
"1443",37,1,3,"A1","B1",268.342726415358
"1444",37,1,4,"A1","B1",203.872469600816
"1445",37,1,5,"A1","B1",259.45562440024
"1446",37,1,6,"A1","B1",244.687749943995
"1447",37,1,7,"A1","B1",241.332096129709
"1448",37,1,8,"A1","B1",266.266893995737
"1449",37,1,9,"A1","B1",261.927964369612
"1450",37,1,10,"A1","B1",269.248456124061
"1451",37,1,11,"A1","B2",229.004277312614
"1452",37,1,12,"A1","B2",247.918437413339
"1453",37,1,13,"A1","B2",242.108490961087
"1454",37,1,14,"A1","B2",235.576893290873
"1455",37,1,15,"A1","B2",249.994644128686
"1456",37,1,16,"A1","B2",251.47867728078
"1457",37,1,17,"A1","B2",236.108163357552
"1458",37,1,18,"A1","B2",239.425496208938
"1459",37,1,19,"A1","B2",254.467311770883
"1460",37,1,20,"A1","B2",250.804010821194
"1461",37,1,21,"A2","B1",276.058904018992
"1462",37,1,22,"A2","B1",281.862629060885
"1463",37,1,23,"A2","B1",291.625462417399
"1464",37,1,24,"A2","B1",194.654874278127
"1465",37,1,25,"A2","B1",193.24406098862
"1466",37,1,26,"A2","B1",297.706112831529
"1467",37,1,27,"A2","B1",299.36353417764
"1468",37,1,28,"A2","B1",245.89471021799
"1469",37,1,29,"A2","B1",274.098593713858
"1470",37,1,30,"A2","B1",275.92131360547
"1471",37,1,31,"A2","B2",238.139498805724
"1472",37,1,32,"A2","B2",236.377659182502
"1473",37,1,33,"A2","B2",285.807838017245
"1474",37,1,34,"A2","B2",279.649087324153
"1475",37,1,35,"A2","B2",229.621980505322
"1476",37,1,36,"A2","B2",291.874136221131
"1477",37,1,37,"A2","B2",298.01448938753
"1478",37,1,38,"A2","B2",265.380624771215
"1479",37,1,39,"A2","B2",290.931510316112
"1480",37,1,40,"A2","B2",211.805825857128
"1481",38,1,1,"A1","B1",211.358906726136
"1482",38,1,2,"A1","B1",228.290541310289
"1483",38,1,3,"A1","B1",239.161345974218
"1484",38,1,4,"A1","B1",194.624571799751
"1485",38,1,5,"A1","B1",244.781692758946
"1486",38,1,6,"A1","B1",253.359763475351
"1487",38,1,7,"A1","B1",255.886433052219
"1488",38,1,8,"A1","B1",238.087301626364
"1489",38,1,9,"A1","B1",268.089687703164
"1490",38,1,10,"A1","B1",227.904472425572
"1491",38,1,11,"A1","B2",228.974260192496
"1492",38,1,12,"A1","B2",277.412879922637
"1493",38,1,13,"A1","B2",276.478862182661
"1494",38,1,14,"A1","B2",226.575040757455
"1495",38,1,15,"A1","B2",246.083019086876
"1496",38,1,16,"A1","B2",228.226803797886
"1497",38,1,17,"A1","B2",256.320523251158
"1498",38,1,18,"A1","B2",241.577025207213
"1499",38,1,19,"A1","B2",252.408303894138
"1500",38,1,20,"A1","B2",280.856786131261
"1501",38,1,21,"A2","B1",232.649259389254
"1502",38,1,22,"A2","B1",270.723318160018
"1503",38,1,23,"A2","B1",218.847779748504
"1504",38,1,24,"A2","B1",169.844591178981
"1505",38,1,25,"A2","B1",194.228299502838
"1506",38,1,26,"A2","B1",241.655037413061
"1507",38,1,27,"A2","B1",224.813701250521
"1508",38,1,28,"A2","B1",191.760832058123
"1509",38,1,29,"A2","B1",185.183928142124
"1510",38,1,30,"A2","B1",247.399116916111
"1511",38,1,31,"A2","B2",234.151817625127
"1512",38,1,32,"A2","B2",190.861595251151
"1513",38,1,33,"A2","B2",259.885998548363
"1514",38,1,34,"A2","B2",277.2481586871
"1515",38,1,35,"A2","B2",245.019149237324
"1516",38,1,36,"A2","B2",235.432945475057
"1517",38,1,37,"A2","B2",270.281311467804
"1518",38,1,38,"A2","B2",261.509698789049
"1519",38,1,39,"A2","B2",270.816613331673
"1520",38,1,40,"A2","B2",223.050934050269
"1521",39,4,1,"A2","B2",277.86862002206
"1522",39,4,2,"A2","B2",218.271837403343
"1523",39,4,3,"A2","B2",305.461335890049
"1524",39,4,4,"A2","B2",269.830107339723
"1525",39,4,5,"A2","B2",270.833657669583
"1526",39,4,6,"A2","B2",241.162420397266
"1527",39,4,7,"A2","B2",209.449433326035
"1528",39,4,8,"A2","B2",300.597772580306
"1529",39,4,9,"A2","B2",230.981436342413
"1530",39,4,10,"A2","B2",270.875223881125
"1531",39,4,11,"A1","B1",211.271462941021
"1532",39,4,12,"A1","B1",289.917959603605
"1533",39,4,13,"A1","B1",224.185494477897
"1534",39,4,14,"A1","B1",236.090147810366
"1535",39,4,15,"A1","B1",281.350583746202
"1536",39,4,16,"A1","B1",252.477559765622
"1537",39,4,17,"A1","B1",273.291902216829
"1538",39,4,18,"A1","B1",251.254887198477
"1539",39,4,19,"A1","B1",307.354421934025
"1540",39,4,20,"A1","B1",263.86983807277
"1541",39,4,21,"A1","B2",227.738224970947
"1542",39,4,22,"A1","B2",231.408973743358
"1543",39,4,23,"A1","B2",258.16915514479
"1544",39,4,24,"A1","B2",275.759568954706
"1545",39,4,25,"A1","B2",273.057233126779
"1546",39,4,26,"A1","B2",267.41631130438
"1547",39,4,27,"A1","B2",235.076753510907
"1548",39,4,28,"A1","B2",248.64762784724
"1549",39,4,29,"A1","B2",264.642707943269
"1550",39,4,30,"A1","B2",201.789487782924
"1551",39,4,31,"A2","B1",301.199178160663
"1552",39,4,32,"A2","B1",238.72474557982
"1553",39,4,33,"A2","B1",271.23778766257
"1554",39,4,34,"A2","B1",238.789728002102
"1555",39,4,35,"A2","B1",269.839054920038
"1556",39,4,36,"A2","B1",261.331163718208
"1557",39,4,37,"A2","B1",270.279959868203
"1558",39,4,38,"A2","B1",271.620251599478
"1559",39,4,39,"A2","B1",275.513026727329
"1560",39,4,40,"A2","B1",265.292677962272
"1561",40,4,1,"A2","B2",294.440735646858
"1562",40,4,2,"A2","B2",278.585509916686
"1563",40,4,3,"A2","B2",284.931583322661
"1564",40,4,4,"A2","B2",237.843996141716
"1565",40,4,5,"A2","B2",260.443163384819
"1566",40,4,6,"A2","B2",264.492119452084
"1567",40,4,7,"A2","B2",244.963738500077
"1568",40,4,8,"A2","B2",296.838634851682
"1569",40,4,9,"A2","B2",230.374797245021
"1570",40,4,10,"A2","B2",278.505209189359
"1571",40,4,11,"A1","B1",266.44990509022
"1572",40,4,12,"A1","B1",302.609354475412
"1573",40,4,13,"A1","B1",249.107368104242
"1574",40,4,14,"A1","B1",277.628789469391
"1575",40,4,15,"A1","B1",296.298341817776
"1576",40,4,16,"A1","B1",258.298789382663
"1577",40,4,17,"A1","B1",267.787231309481
"1578",40,4,18,"A1","B1",273.020046982873
"1579",40,4,19,"A1","B1",301.930813329374
"1580",40,4,20,"A1","B1",238.152354519777
"1581",40,4,21,"A1","B2",248.62328365998
"1582",40,4,22,"A1","B2",233.656496899537
"1583",40,4,23,"A1","B2",263.201933027489
"1584",40,4,24,"A1","B2",220.858610522642
"1585",40,4,25,"A1","B2",247.546210439145
"1586",40,4,26,"A1","B2",229.610190638657
"1587",40,4,27,"A1","B2",247.930170516235
"1588",40,4,28,"A1","B2",260.750261809219
"1589",40,4,29,"A1","B2",268.816117238264
"1590",40,4,30,"A1","B2",236.019543461902
"1591",40,4,31,"A2","B1",291.470689029306
"1592",40,4,32,"A2","B1",268.06965333741
"1593",40,4,33,"A2","B1",278.915943998392
"1594",40,4,34,"A2","B1",321.278561053066
"1595",40,4,35,"A2","B1",290.360130404175
"1596",40,4,36,"A2","B1",312.429391339582
"1597",40,4,37,"A2","B1",332.224864861231
"1598",40,4,38,"A2","B1",326.383697511139
"1599",40,4,39,"A2","B1",305.376312080758
"1600",40,4,40,"A2","B1",265.788719073762
"1601",41,1,1,"A1","B1",229.862783489055
"1602",41,1,2,"A1","B1",223.825041495303
"1603",41,1,3,"A1","B1",264.247204922323
"1604",41,1,4,"A1","B1",236.723267555791
"1605",41,1,5,"A1","B1",239.446785590708
"1606",41,1,6,"A1","B1",234.806681794191
"1607",41,1,7,"A1","B1",205.303081756613
"1608",41,1,8,"A1","B1",215.240451947786
"1609",41,1,9,"A1","B1",274.367828953541
"1610",41,1,10,"A1","B1",260.725358651276
"1611",41,1,11,"A1","B2",212.127870018107
"1612",41,1,12,"A1","B2",246.153064698965
"1613",41,1,13,"A1","B2",265.029770862206
"1614",41,1,14,"A1","B2",210.725364877177
"1615",41,1,15,"A1","B2",228.956260253854
"1616",41,1,16,"A1","B2",197.031483813889
"1617",41,1,17,"A1","B2",260.388589850784
"1618",41,1,18,"A1","B2",217.702130186456
"1619",41,1,19,"A1","B2",257.657054343754
"1620",41,1,20,"A1","B2",259.150166766833
"1621",41,1,21,"A2","B1",226.350052624311
"1622",41,1,22,"A2","B1",294.821104344032
"1623",41,1,23,"A2","B1",265.927285191392
"1624",41,1,24,"A2","B1",192.158368584183
"1625",41,1,25,"A2","B1",174.834489412104
"1626",41,1,26,"A2","B1",259.082161794193
"1627",41,1,27,"A2","B1",297.235365601204
"1628",41,1,28,"A2","B1",250.872899733006
"1629",41,1,29,"A2","B1",215.181618645233
"1630",41,1,30,"A2","B1",229.456767459851
"1631",41,1,31,"A2","B2",290.961917485176
"1632",41,1,32,"A2","B2",239.891907698626
"1633",41,1,33,"A2","B2",271.409214335232
"1634",41,1,34,"A2","B2",266.987455737256
"1635",41,1,35,"A2","B2",252.915980300376
"1636",41,1,36,"A2","B2",282.767084556346
"1637",41,1,37,"A2","B2",247.746239697869
"1638",41,1,38,"A2","B2",257.070373190847
"1639",41,1,39,"A2","B2",303.978252476691
"1640",41,1,40,"A2","B2",214.843474465404
"1641",42,1,1,"A1","B1",193.303436077142
"1642",42,1,2,"A1","B1",210.590166778441
"1643",42,1,3,"A1","B1",240.20691646621
"1644",42,1,4,"A1","B1",187.76761156373
"1645",42,1,5,"A1","B1",204.981596246958
"1646",42,1,6,"A1","B1",222.750447426458
"1647",42,1,7,"A1","B1",231.13098113604
"1648",42,1,8,"A1","B1",216.902956687928
"1649",42,1,9,"A1","B1",221.557267812469
"1650",42,1,10,"A1","B1",249.696571483614
"1651",42,1,11,"A1","B2",245.499116835435
"1652",42,1,12,"A1","B2",252.282526255121
"1653",42,1,13,"A1","B2",270.083632206243
"1654",42,1,14,"A1","B2",242.187038798551
"1655",42,1,15,"A1","B2",264.157677577177
"1656",42,1,16,"A1","B2",221.768254883577
"1657",42,1,17,"A1","B2",250.278829357686
"1658",42,1,18,"A1","B2",238.329269179023
"1659",42,1,19,"A1","B2",275.902425407622
"1660",42,1,20,"A1","B2",272.612786769602
"1661",42,1,21,"A2","B1",242.927626102133
"1662",42,1,22,"A2","B1",264.607624310011
"1663",42,1,23,"A2","B1",220.525104206086
"1664",42,1,24,"A2","B1",131.483716744688
"1665",42,1,25,"A2","B1",195.52574897039
"1666",42,1,26,"A2","B1",243.979261204466
"1667",42,1,27,"A2","B1",235.512597982745
"1668",42,1,28,"A2","B1",205.345842524331
"1669",42,1,29,"A2","B1",144.121973375139
"1670",42,1,30,"A2","B1",206.614998659072
"1671",42,1,31,"A2","B2",266.352661774501
"1672",42,1,32,"A2","B2",192.899283159283
"1673",42,1,33,"A2","B2",271.737305903716
"1674",42,1,34,"A2","B2",211.592823516832
"1675",42,1,35,"A2","B2",242.24342793688
"1676",42,1,36,"A2","B2",276.551083549024
"1677",42,1,37,"A2","B2",244.157005404812
"1678",42,1,38,"A2","B2",240.063306558723
"1679",42,1,39,"A2","B2",270.883192228397
"1680",42,1,40,"A2","B2",188.435852470746
"1681",43,4,1,"A2","B2",257.317704941884
"1682",43,4,2,"A2","B2",259.417356775656
"1683",43,4,3,"A2","B2",281.129445607919
"1684",43,4,4,"A2","B2",253.664115531908
"1685",43,4,5,"A2","B2",257.859555240125
"1686",43,4,6,"A2","B2",253.236784789829
"1687",43,4,7,"A2","B2",241.847587317298
"1688",43,4,8,"A2","B2",295.855389037186
"1689",43,4,9,"A2","B2",238.454720183803
"1690",43,4,10,"A2","B2",287.709711111934
"1691",43,4,11,"A1","B1",227.667959639428
"1692",43,4,12,"A1","B1",242.996266653828
"1693",43,4,13,"A1","B1",228.214507632919
"1694",43,4,14,"A1","B1",171.547323528242
"1695",43,4,15,"A1","B1",257.79719219525
"1696",43,4,16,"A1","B1",234.926854910789
"1697",43,4,17,"A1","B1",250.993282323303
"1698",43,4,18,"A1","B1",213.252321561133
"1699",43,4,19,"A1","B1",273.621647393966
"1700",43,4,20,"A1","B1",224.854474431199
"1701",43,4,21,"A1","B2",212.648327242212
"1702",43,4,22,"A1","B2",270.98753933594
"1703",43,4,23,"A1","B2",266.417041140907
"1704",43,4,24,"A1","B2",241.144668274338
"1705",43,4,25,"A1","B2",261.014014615475
"1706",43,4,26,"A1","B2",244.068399213914
"1707",43,4,27,"A1","B2",269.532301469482
"1708",43,4,28,"A1","B2",266.244424271062
"1709",43,4,29,"A1","B2",261.000605818945
"1710",43,4,30,"A1","B2",250.526987134148
"1711",43,4,31,"A2","B1",266.878303265571
"1712",43,4,32,"A2","B1",196.208606354513
"1713",43,4,33,"A2","B1",254.1841445278
"1714",43,4,34,"A2","B1",274.155565875504
"1715",43,4,35,"A2","B1",233.451638824661
"1716",43,4,36,"A2","B1",289.941747714505
"1717",43,4,37,"A2","B1",281.474020992432
"1718",43,4,38,"A2","B1",258.202314160642
"1719",43,4,39,"A2","B1",253.076730548303
"1720",43,4,40,"A2","B1",204.555555471438
"1721",44,1,1,"A1","B1",205.993376730924
"1722",44,1,2,"A1","B1",251.62229274103
"1723",44,1,3,"A1","B1",292.115772339844
"1724",44,1,4,"A1","B1",236.231225563102
"1725",44,1,5,"A1","B1",222.726163442166
"1726",44,1,6,"A1","B1",253.888580940007
"1727",44,1,7,"A1","B1",228.699754056363
"1728",44,1,8,"A1","B1",255.146708040407
"1729",44,1,9,"A1","B1",267.967647953909
"1730",44,1,10,"A1","B1",266.232700169401
"1731",44,1,11,"A1","B2",225.908294133583
"1732",44,1,12,"A1","B2",290.077018923357
"1733",44,1,13,"A1","B2",263.95708676985
"1734",44,1,14,"A1","B2",221.071216481048
"1735",44,1,15,"A1","B2",269.670592251286
"1736",44,1,16,"A1","B2",236.509705179352
"1737",44,1,17,"A1","B2",257.623808235727
"1738",44,1,18,"A1","B2",259.18432317155
"1739",44,1,19,"A1","B2",247.427466012254
"1740",44,1,20,"A1","B2",268.432130335815
"1741",44,1,21,"A2","B1",288.109680753585
"1742",44,1,22,"A2","B1",272.958870694681
"1743",44,1,23,"A2","B1",240.310766728369
"1744",44,1,24,"A2","B1",196.817001169921
"1745",44,1,25,"A2","B1",209.155081813246
"1746",44,1,26,"A2","B1",274.791339795168
"1747",44,1,27,"A2","B1",307.118428187199
"1748",44,1,28,"A2","B1",260.570959562603
"1749",44,1,29,"A2","B1",246.672318237015
"1750",44,1,30,"A2","B1",241.384092710225
"1751",44,1,31,"A2","B2",270.518831502682
"1752",44,1,32,"A2","B2",268.862647633334
"1753",44,1,33,"A2","B2",300.584406149439
"1754",44,1,34,"A2","B2",274.801427731785
"1755",44,1,35,"A2","B2",243.652886212518
"1756",44,1,36,"A2","B2",297.318475092726
"1757",44,1,37,"A2","B2",284.651688773519
"1758",44,1,38,"A2","B2",250.497992000392
"1759",44,1,39,"A2","B2",291.672913735707
"1760",44,1,40,"A2","B2",194.892504285255
"1761",45,1,1,"A1","B1",255.372494146674
"1762",45,1,2,"A1","B1",284.834574612955
"1763",45,1,3,"A1","B1",267.636452628868
"1764",45,1,4,"A1","B1",217.680209957895
"1765",45,1,5,"A1","B1",265.903824828497
"1766",45,1,6,"A1","B1",271.031216077481
"1767",45,1,7,"A1","B1",243.149447284503
"1768",45,1,8,"A1","B1",277.614964767385
"1769",45,1,9,"A1","B1",284.077162402048
"1770",45,1,10,"A1","B1",262.416399271261
"1771",45,1,11,"A1","B2",249.50852257586
"1772",45,1,12,"A1","B2",228.275427042489
"1773",45,1,13,"A1","B2",266.103691364035
"1774",45,1,14,"A1","B2",231.267677465923
"1775",45,1,15,"A1","B2",228.320274798459
"1776",45,1,16,"A1","B2",250.900195232718
"1777",45,1,17,"A1","B2",259.959823368914
"1778",45,1,18,"A1","B2",237.966777168087
"1779",45,1,19,"A1","B2",257.460594311656
"1780",45,1,20,"A1","B2",234.619635604961
"1781",45,1,21,"A2","B1",257.065178196764
"1782",45,1,22,"A2","B1",289.303440164675
"1783",45,1,23,"A2","B1",264.583116601336
"1784",45,1,24,"A2","B1",203.181112212819
"1785",45,1,25,"A2","B1",177.573005052462
"1786",45,1,26,"A2","B1",214.973706642284
